INDIVIDUAL_ID,INCOME,AGE_IN_YEARS,HAS_CHILDREN,RENTER,OWNER,GOOD_CREDIT,COLLEGE_DEGREE,AVG_DIST_FROM_HOME,BUY_LABEL,MILLENIAL,DISTANCE_FROM_HOME,TRAVELER,TIME_OF_DAY
221303230210.0,87500.0047,69.143646,1.0,0,1,1,0,37.95,BUY,0,21,0,13
221303178384.0,80372.18397539941,55.4515022177878,0.0,0,0,1,0,7.84,BUY,0,3,0,10
221300854069.0,5000.0003,99.220013,0.0,0,1,0,0,2.05,BUY,0,9,0,11
221302203599.0,57500.0079,55.977784,0.0,0,1,1,0,19.56,BUY,0,16,0,9
221303097625.0,5000.0045,52.226266,1.0,0,1,0,0,19.2,BUY,0,16,0,19
221301157044.0,70000.0062,55.4502022177878,1.0,0,0,1,0,45.54,BUY,0,3,0,15
221302815450.0,32500.0061,85.56393700000001,0.0,0,1,0,0,0.84,BUY,0,6,0,15
221302842174.0,70000.0016,57.474564,1.0,0,1,1,1,38.22,BUY,0,19,0,16
221303306886.0,5000.0051,40.144729999999996,1.0,0,0,1,0,10.56,BUY,0,7,0,13
221303221337.0,125000.0064,66.31166999999999,0.0,0,0,0,0,16.68,BUY,0,26,0,7
221303031194.0,5000.0007,91.47229499999999,0.0,0,0,0,0,2.38,BUY,0,3,0,13
221303027277.0,87500.0094,78.64868799999999,1.0,0,1,1,1,33.41,BUY,0,33,0,14
221302401824.0,57500.0024,66.140661,1.0,0,1,1,0,2.25,BUY,0,219,1,7
221300451170.0,57500.0047,55.4487022177878,1.0,0,1,1,0,44.64,BUY,0,43,0,15
221303013357.0,5000.0041,78.142361,0.0,0,0,0,0,2.79,BUY,0,4,0,6
221302889223.0,70000.0096,51.648204,0.0,0,1,1,1,39.91,BUY,0,21,0,9
221302849107.0,37500.0085,75.39522099999999,1.0,0,1,0,0,13.149999999999999,BUY,0,5,0,11
221303032242.0,47500.0038,66.810097,1.0,0,1,1,0,15.48,BUY,0,9,0,7
221302831227.0,27500.0035,72.392275,1.0,0,1,1,0,5.34,BUY,0,7,0,9
221302210282.0,87500.004,55.448002217787796,0.0,0,0,1,0,22.82,BUY,0,23,0,10
221302338750.0,32500.0089,55.452902217787795,1.0,0,1,1,0,22.61,BUY,0,6,0,11
221302322512.0,80372.1779753994,55.4455022177878,0.0,0,0,1,0,11.0,BUY,0,2,0,11
221302780679.0,70000.002,55.4460022177878,0.0,0,0,0,0,21.77,BUY,0,31,0,7
221302928259.0,87500.0013,69.969815,1.0,0,0,1,1,16.4,BUY,0,23,0,14
221302746830.0,87500.0001,51.805713000000004,1.0,0,1,1,1,61.02,BUY,0,18,0,8
221302940937.0,80372.18547539941,55.4530022177878,0.0,0,0,1,0,4.48,BUY,0,3,0,14
221302741047.0,17500.0008,79.97068399999999,0.0,0,1,1,0,0.6699999999999999,BUY,0,4,0,14
221303143233.0,42500.0031,57.560937,0.0,0,1,0,0,1.56,BUY,0,7,0,7
221302846728.0,42500.0098,35.979684,1.0,0,1,0,0,17.5,BUY,0,24,0,11
221302330237.0,17500.0059,95.81151299999999,1.0,0,1,1,0,9.870000000000001,BUY,0,2,0,17
221300286821.0,62500.0072,54.479479,1.0,0,1,1,0,56.160000000000004,BUY,0,44,0,14
221303186446.0,70000.0012,46.388605999999996,1.0,0,1,1,0,51.839999999999996,BUY,0,582,1,13
221300136682.0,70000.0078,94.22819700000001,1.0,0,1,1,1,28.53,BUY,0,34,0,6
221302565806.0,125000.0001,72.72563000000001,0.0,0,1,1,1,10.84,BUY,0,109,1,11
221301434074.0,125000.009,62.815297,0.0,0,1,1,1,3.5,BUY,0,1,0,18
221303025627.0,62500.0016,50.054988,1.0,0,1,1,0,51.660000000000004,BUY,0,11,0,18
221302819432.0,22500.0095,65.56733700000001,1.0,0,1,0,0,6.95,BUY,0,6,0,13
221302750601.0,57500.0035,55.893986000000005,1.0,0,1,0,1,40.17,BUY,0,23,0,12
221302788913.0,42500.005,88.645657,0.0,0,1,1,0,2.09,BUY,0,7,0,11
221302605680.0,62500.0078,57.39589,0.0,0,1,1,1,18.240000000000002,BUY,0,43,0,17
221303139832.0,37500.0005,65.38859000000001,0.0,0,1,0,0,3.37,BUY,0,9,0,8
221302870327.0,42500.0063,87.47789499999999,1.0,0,1,1,0,10.68,BUY,0,9,0,9
221303031448.0,125000.002,85.056073,1.0,0,1,1,1,24.75,BUY,0,34,0,13
221301675675.0,32500.0045,64.226266,0.0,1,0,0,1,0.39,BUY,0,8,0,11
221302345713.0,80372.1776753994,55.445202217787795,0.0,0,0,1,0,5.2,BUY,0,4,0,18
221302464539.0,37500.006,69.563837,1.0,0,1,1,0,9.780000000000001,BUY,0,3,0,13
221303015258.0,62500.0021,36.308738999999996,1.0,0,1,0,0,30.060000000000002,BUY,0,38,0,7
221303027190.0,62500.0077,61.228781,1.0,0,1,1,0,16.83,BUY,0,32,0,15
221303036979.0,12500.0087,55.452702217787795,0.0,0,1,0,0,5.58,BUY,0,7,0,15
221300073651.0,125000.0038,48.896339,0.0,0,1,1,0,16.65,BUY,0,30,0,9
221302832447.0,47500.0046,68.973799,1.0,0,1,1,0,11.58,BUY,0,3,0,19
221302352264.0,87500.0084,68.73393,1.0,0,1,0,1,32.76,BUY,0,19,0,10
221302255208.0,22500.0052,55.4492022177878,0.0,1,0,0,1,0.0,BUY,0,8,0,7
221302882837.0,87500.0015,64.89403899999999,0.0,0,1,1,1,1.5999999999999996,BUY,0,5,0,12
221303032915.0,32500.0047,76.311339,0.0,0,1,0,0,2.13,BUY,0,1,0,13
221303099598.0,12500.0057,81.059773,0.0,0,1,1,1,0.32999999999999996,BUY,0,3,0,17
221301897342.0,42500.0031,58.141361,1.0,0,1,0,0,9.54,BUY,0,9,0,13
221302001972.0,42500.0068,58.145061,0.0,0,1,1,0,9.27,BUY,0,147,1,12
221302941760.0,52500.0035,83.05620400000001,0.0,0,1,1,0,0.71,BUY,0,7,0,6
221301507440.0,37500.0006,73.306555,1.0,0,1,1,0,6.32,BUY,0,9,0,10
221301333568.0,125000.0056,54.31087,1.0,0,1,1,0,62.64,BUY,0,7,0,18
221301349603.0,5000.003,55.4470022177878,1.0,0,1,0,0,23.3,BUY,0,27,0,9
221301259310.0,32500.0026,55.4466022177878,1.0,0,1,1,1,16.6,BUY,0,20,0,10
221302143493.0,250000.0077,88.481348,0.0,0,1,1,1,16.950000000000003,BUY,0,30,0,17
221301072302.0,37500.0057,86.477979,0.0,0,1,1,0,1.3599999999999999,BUY,0,1,0,15
221300751798.0,80372.1840753994,55.451602217787794,0.0,0,0,1,0,16.96,BUY,0,5,0,12
221302445240.0,125000.0046,67.728077,1.0,0,0,1,0,49.65,BUY,0,39,0,15
221302161590.0,5000.0085,55.452502217787796,0.0,0,0,1,0,6.16,BUY,0,2,0,12
221302373817.0,22500.0067,55.4507022177878,0.0,0,0,0,0,6.84,BUY,0,8,0,18
221302138059.0,70000.0037,63.560168000000004,1.0,0,1,1,0,16.38,BUY,0,43,0,8
221302273230.0,87500.0087,57.648672999999995,1.0,0,1,1,0,18.0,BUY,0,40,0,10
221302126521.0,62500.0037,55.4477022177878,0.0,0,0,1,0,21.68,BUY,0,29,0,17
221301902696.0,42500.0082,77.733046,0.0,0,1,1,0,3.06,BUY,0,7,0,7
221301772151.0,17500.0032,101.309155,0.0,0,1,0,0,1.02,BUY,0,2,0,8
221301504427.0,47500.0097,49.063773000000005,1.0,1,0,1,1,7.02,BUY,0,8,0,8
221301267595.0,70000.0002,74.30547,1.0,0,1,1,1,18.83,BUY,0,11,0,12
221301992311.0,70000.0067,55.4507022177878,1.0,0,1,1,0,33.480000000000004,BUY,0,1,0,11
221301938686.0,80372.1821753994,55.449702217787795,0.0,0,0,1,0,4.32,BUY,0,1,0,6
221301863602.0,87500.0038,81.561637,1.0,0,1,1,0,33.0,BUY,0,24,0,15
221301565972.0,250000.0077,62.97553,0.0,0,1,1,1,23.45,BUY,0,26,0,6
221301666591.0,70000.0014,80.30803900000001,0.0,0,1,1,0,3.38,BUY,0,6,0,18
221301309818.0,42500.0074,66.564553,1.0,0,0,1,1,11.059999999999999,BUY,0,4,0,10
221301239244.0,225000.0009,56.222666000000004,1.0,0,1,1,1,56.52,BUY,0,38,0,9
221301365354.0,62500.0088,73.733646,0.0,0,1,1,1,6.24,BUY,0,7,0,18
221301341796.0,70000.0045,64.39327499999999,0.0,0,1,1,0,10.14,BUY,0,2,0,7
221301374640.0,70000.0018,83.473395,0.0,0,1,1,1,2.02,BUY,0,7,0,12
221301372089.0,52500.0044,80.226166,0.0,0,0,0,0,0.24,BUY,0,4,0,11
221301454679.0,37500.0044,75.05710400000001,0.0,0,1,1,0,1.02,BUY,0,6,0,16
221301334040.0,62500.0084,55.4524022177878,1.0,0,1,1,0,20.3,BUY,0,38,0,7
221300991070.0,42500.0036,43.308186,0.0,0,1,0,1,15.18,BUY,0,8,0,9
221300974513.0,70000.0088,55.4528022177878,1.0,0,1,1,1,7.5600000000000005,BUY,0,5,0,15
221302097371.0,32500.0067,61.975215,0.0,0,0,0,0,1.1,BUY,0,8,0,9
221302018689.0,27500.0064,82.226797,1.0,0,1,1,0,9.69,BUY,0,3,0,19
221302199894.0,87500.0028,64.47644799999999,1.0,0,1,1,0,34.58,BUY,0,165,1,12
221301829370.0,47500.001,75.138577,1.0,0,1,1,0,5.52,BUY,0,9,0,12
221301691585.0,17500.0059,80.479548,0.0,0,0,0,0,1.56,BUY,0,7,0,8
221301203988.0,125000.0032,68.561722,1.0,0,1,1,1,34.05,BUY,0,41,0,19
221301334033.0,27500.0018,48.14143,1.0,0,0,1,0,11.99,BUY,0,6,0,9
221301244303.0,17500.0081,55.4521022177878,1.0,1,0,1,0,17.08,BUY,0,36,0,7
221301486862.0,87500.0042,63.560668,1.0,0,1,1,1,0.75,BUY,0,2,0,17
221300698849.0,57500.0002,86.472479,0.0,0,1,1,1,1.56,BUY,0,6,0,19
221302135951.0,125000.0051,52.974299,1.0,0,1,1,0,38.160000000000004,BUY,0,39,0,15
221302229061.0,42500.0044,59.308986,1.0,0,1,0,0,19.53,BUY,0,30,0,15
221301800265.0,12500.0024,59.306986,0.0,0,1,0,0,0.32000000000000006,BUY,0,7,0,19
221301944185.0,17500.0009,97.38899,0.0,0,1,1,0,0.51,BUY,0,9,0,12
221301644080.0,17500.0002,81.38829000000001,1.0,0,1,0,0,2.4,BUY,0,4,0,18
221301343277.0,12500.0024,86.30766999999999,0.0,0,0,0,0,1.17,BUY,0,8,0,12
221302510352.0,47500.009,86.97683,0.0,0,1,1,0,1.83,BUY,0,7,0,10
221302065241.0,47500.0054,58.477679,1.0,0,1,1,0,27.99,BUY,0,24,0,12
221301785099.0,57500.0035,58.475779,1.0,0,0,1,1,42.64,BUY,0,33,0,9
221301540061.0,70000.0019,55.4459022177878,0.0,0,1,1,0,16.59,BUY,0,33,0,16
221301308990.0,250000.0055,63.975384,0.0,0,1,1,0,4.140000000000001,BUY,0,1,0,9
221301075408.0,12500.0099,86.063288,0.0,0,1,0,1,1.6600000000000001,BUY,0,9,0,11
221301018753.0,87500.0061,72.564622,0.0,0,0,1,0,6.12,BUY,0,313,1,15
221301004334.0,42500.0044,86.142661,1.0,0,1,1,0,6.279999999999999,BUY,0,7,0,14
221302102126.0,17500.0001,57.139046,1.0,0,1,1,0,6.51,BUY,0,7,0,13
221302011342.0,80372.17837539941,55.4459022177878,0.0,0,0,1,0,15.1,BUY,0,8,0,18
221302186165.0,80372.17927539941,55.4468022177878,0.0,0,0,0,0,0.5,BUY,0,7,0,17
221301467053.0,70000.005,58.225397,1.0,0,1,1,0,40.599999999999994,BUY,0,28,0,16
221301282283.0,37500.004,70.89517000000001,0.0,0,1,1,0,2.45,BUY,0,2,0,16
221301074991.0,125000.0091,51.978984,1.0,0,1,1,1,55.44,BUY,0,32,0,14
221300765269.0,80372.1767753994,55.4443022177878,0.0,0,0,0,0,2.5200000000000005,BUY,0,6,0,9
221301851280.0,27500.0073,63.394021,1.0,1,0,1,0,14.350000000000001,BUY,0,8,0,17
221302035680.0,125000.0057,56.394475,1.0,0,1,1,0,13.86,BUY,0,5,0,19
221301937679.0,125000.002,59.807613,1.0,0,1,1,1,20.16,BUY,0,5,0,16
221301513348.0,12500.0028,55.972684,1.0,0,1,0,0,23.939999999999998,BUY,0,31,0,12
221301335681.0,62500.0034,55.140977,1.0,0,1,1,0,16.56,BUY,0,36,0,14
221301342529.0,87500.008,66.64728799999999,0.0,0,1,1,0,17.92,BUY,0,26,0,17
221302153748.0,27500.0012,80.474848,0.0,0,0,1,0,1.6,BUY,0,7,0,11
221302032833.0,250000.0001,57.724946,0.0,0,1,1,0,25.44,BUY,0,1,0,17
221302309928.0,57500.0027,55.446702217787795,1.0,0,1,1,0,27.72,BUY,0,44,0,15
221301997082.0,42500.0096,45.148545999999996,1.0,0,1,0,0,36.72,BUY,0,16,0,10
221301879066.0,70000.0035,55.4475022177878,0.0,0,1,1,0,3.5199999999999996,BUY,0,3,0,17
221301864042.0,22500.0042,64.477848,0.0,0,1,1,0,2.26,BUY,0,9,0,14
221301590259.0,27500.0099,68.316539,0.0,0,1,1,0,3.43,BUY,0,9,0,7
221301527183.0,225000.0047,56.059457,0.0,0,0,1,0,9.18,BUY,0,1,0,10
221301132120.0,42500.0022,87.221913,1.0,0,1,1,1,9.08,BUY,0,2,0,12
221301211152.0,42500.0021,77.970615,1.0,0,1,1,1,3.64,BUY,0,2,0,6
221301169517.0,52500.0074,62.813697,1.0,0,1,1,0,23.38,BUY,0,42,0,8
221302079275.0,17500.0065,89.47946400000001,0.0,0,1,1,0,1.6099999999999999,BUY,0,3,0,10
221302074867.0,37500.0018,77.222881,1.0,0,1,1,0,1.52,BUY,0,6,0,16
221301979020.0,47500.0097,54.063088,1.0,0,0,1,0,48.78,BUY,0,40,0,12
221301572181.0,62500.0085,55.452502217787796,1.0,0,1,0,0,34.86,BUY,0,18,0,15
221300933246.0,47500.0075,60.815166,0.0,0,0,0,0,6.52,BUY,0,7,0,18
221301059781.0,22500.0087,55.452702217787795,0.0,0,1,0,0,1.54,BUY,0,8,0,10
221300973995.0,32500.0075,45.732346,0.0,0,1,1,1,5.4,BUY,0,9,0,7
221301145399.0,37500.0001,78.472379,1.0,0,1,1,0,1.3399999999999999,BUY,0,8,0,9
221300816998.0,42500.0005,64.559022,1.0,0,1,1,0,9.54,BUY,0,6,0,8
221302040744.0,47500.0041,75.97398399999999,0.0,0,1,1,0,1.19,BUY,0,9,0,12
221302275846.0,87500.0058,64.14542999999999,0.0,0,0,1,0,15.48,BUY,0,1,0,19
221302206184.0,12500.0002,55.4442022177878,1.0,1,0,0,0,31.32,BUY,0,44,0,13
221301909026.0,52500.0007,40.893239,1.0,0,1,1,1,16.65,BUY,0,24,0,7
221301693544.0,57500.0061,55.4501022177878,1.0,0,1,1,0,39.96,BUY,0,20,0,13
221301444063.0,125000.0069,72.480548,1.0,0,1,1,1,21.6,BUY,0,23,0,18
221301151653.0,22500.0033,72.72883,1.0,0,1,0,0,8.01,BUY,0,9,0,7
221300739599.0,62500.0014,78.473679,0.0,0,1,1,1,4.54,BUY,0,9,0,10
221300794913.0,37500.0041,55.141677,1.0,0,1,0,0,30.38,BUY,0,27,0,16
221302245816.0,70000.0068,55.450802217787796,0.0,0,0,0,0,22.880000000000003,BUY,0,42,0,13
221301678771.0,22500.0069,62.646188,0.0,0,1,0,0,1.42,BUY,0,6,0,12
221301598932.0,125000.0081,48.977299,1.0,0,1,1,1,59.94,BUY,0,21,0,16
221300994519.0,12500.0006,75.472195,0.0,0,1,1,0,3.05,BUY,0,4,0,11
221301231969.0,125000.0031,87.972984,1.0,0,1,1,0,32.64,BUY,0,40,0,18
221302080430.0,57500.0072,42.89837,0.0,1,0,1,1,8.55,BUY,0,574,1,19
221301713614.0,42500.0044,65.89625500000001,0.0,0,1,1,0,0.43999999999999995,BUY,0,6,0,12
221301300885.0,87500.0033,55.4473022177878,0.0,0,0,1,0,1.08,BUY,0,9,0,9
221301246438.0,57500.0009,55.4449022177878,1.0,0,1,1,1,16.74,BUY,0,38,0,9
221302014647.0,52500.0055,97.974015,0.0,0,1,1,0,1.96,BUY,0,7,0,17
221301839457.0,17500.0076,103.47919499999999,1.0,0,1,1,0,9.06,BUY,0,2,0,15
221301512681.0,87500.004,69.56183700000001,1.0,0,1,1,1,34.2,BUY,0,26,0,15
221301618193.0,57500.0085,37.900355,1.0,0,1,1,1,41.94,BUY,0,43,0,19
221301518741.0,27500.0061,55.4501022177878,1.0,0,1,1,0,38.28,BUY,0,21,0,8
221301515320.0,32500.0099,55.4539022177878,0.0,0,1,0,0,1.1400000000000001,BUY,0,7,0,16
221301471810.0,80372.18117539941,55.4487022177878,0.0,0,0,1,0,12.65,BUY,0,5,0,10
221301299677.0,22500.0007,55.970584,1.0,1,0,1,1,21.07,BUY,0,31,0,12
221301419192.0,22500.0067,75.059404,0.0,0,1,0,0,0.43000000000000005,BUY,0,9,0,14
221301171491.0,42500.0007,73.473664,0.0,0,1,1,0,3.3,BUY,0,7,0,17
221301378124.0,87500.0071,62.564253,0.0,0,1,1,0,20.16,BUY,0,26,0,11
221301075359.0,125000.0096,93.315555,0.0,0,1,1,0,2.3499999999999996,BUY,0,6,0,6
221301196402.0,37500.0048,71.810413,0.0,0,0,1,0,0.76,BUY,0,6,0,18
221302136727.0,17500.007,68.565522,0.0,0,1,1,0,0.36,BUY,0,7,0,10
221302106886.0,22500.0003,58.639588,1.0,1,0,0,0,21.49,BUY,0,24,0,9
221302172379.0,62500.0014,49.641372999999994,1.0,0,1,1,1,23.94,BUY,0,15,0,12
221302083866.0,87500.006,52.479648,0.0,0,1,0,1,44.7,BUY,0,33,0,11
221302075483.0,52500.0097,57.734546,1.0,0,0,1,0,1.17,BUY,0,7,0,18
221301865437.0,27500.0059,55.225612999999996,1.0,1,0,1,0,27.72,BUY,0,18,0,14
221301497448.0,80372.18267539941,55.4502022177878,0.0,0,0,0,0,4.4399999999999995,BUY,0,3,0,6
221301256582.0,27500.0076,86.731762,1.0,0,1,1,1,2.79,BUY,0,1,0,18
221301457419.0,32500.0056,55.4496022177878,1.0,0,1,1,0,0.7699999999999996,BUY,0,8,0,13
221301103782.0,62500.0028,53.727646,1.0,0,1,1,0,29.880000000000003,BUY,0,37,0,6
221301213254.0,87500.0032,55.4472022177878,1.0,0,1,1,1,59.94,BUY,0,7,0,11
221302486925.0,52500.0019,57.970414999999996,1.0,0,0,0,1,13.2,BUY,0,8,0,8
221301784368.0,80372.17717539941,55.4447022177878,0.0,0,0,1,0,5.9,BUY,0,6,0,9
221301769834.0,80372.1769753994,55.4445022177878,0.0,0,0,1,0,9.6,BUY,0,5,0,17
221301454858.0,22500.0068,66.563953,0.0,0,1,0,0,1.8199999999999998,BUY,0,568,1,18
221301530556.0,87500.0086,67.228313,1.0,0,1,1,0,45.900000000000006,BUY,0,25,0,15
221301223394.0,32500.0016,56.056357000000006,1.0,0,1,0,0,16.240000000000002,BUY,0,22,0,12
221301277537.0,5000.0096,56.149229999999996,0.0,1,0,0,0,6.04,BUY,0,9,0,9
221301352681.0,5000.009,71.480595,0.0,0,1,0,0,2.62,BUY,0,9,0,15
221301126190.0,47500.0003,61.807282,1.0,0,0,1,0,11.4,BUY,0,6,0,11
221301073210.0,80372.1859753994,55.4535022177878,0.0,0,0,1,0,14.4,BUY,0,2,0,17
221301131906.0,42500.0067,68.73223,1.0,0,1,1,1,18.66,BUY,0,10,0,12
221301256600.0,47500.0065,54.144761,0.0,0,1,1,0,20.4,BUY,0,29,0,7
221302079407.0,62500.0027,55.446702217787795,1.0,0,1,1,1,30.96,BUY,0,34,0,9
221301788835.0,5000.0015,52.560022000000004,1.0,0,1,0,0,22.0,BUY,0,10,0,7
221301234442.0,27500.0055,82.225897,0.0,0,1,0,0,0.6699999999999999,BUY,0,4,0,8
221301056749.0,70000.0015,40.72703,1.0,0,1,0,1,17.1,BUY,0,20,0,7
221301135584.0,80372.17657539941,55.4441022177878,0.0,0,0,0,0,13.05,BUY,0,4,0,14
221301148054.0,62500.0049,67.476495,1.0,0,1,1,1,26.82,BUY,0,28,0,18
221302311866.0,250000.0007,62.30597,0.0,0,1,1,1,12.84,BUY,0,1,0,10
221301627375.0,87500.0018,52.475448,1.0,0,1,1,0,27.18,BUY,0,40,0,10
221301173363.0,52500.0018,89.222881,0.0,0,1,0,1,0.24,BUY,0,6,0,13
221301272881.0,87500.0051,62.562253,0.0,0,1,1,0,4.08,BUY,0,3,0,6
221302080357.0,87500.005,90.811297,0.0,0,0,1,1,5.84,BUY,0,141,1,19
221301975737.0,27500.0028,74.05618799999999,0.0,0,1,0,0,2.4299999999999997,BUY,0,9,0,17
221301799480.0,5000.0096,78.815897,0.0,0,0,0,0,0.63,BUY,0,6,0,8
221301565395.0,22500.0098,79.48139499999999,0.0,0,1,0,1,2.62,BUY,0,2,0,10
221301474102.0,62500.0052,56.645857,1.0,1,0,1,0,32.06,BUY,0,33,0,18
221301302792.0,70000.0021,56.560622,1.0,0,1,1,0,28.86,BUY,0,26,0,17
221301273898.0,5000.0073,93.480264,0.0,0,0,1,1,1.5899999999999999,BUY,0,8,0,19
221301173880.0,17500.0073,83.563768,0.0,0,1,1,1,2.19,BUY,0,8,0,14
221301418953.0,87500.0006,58.472879,0.0,0,1,0,0,12.39,BUY,0,5,0,7
221301315170.0,47500.0071,55.4511022177878,0.0,0,0,1,0,19.32,BUY,0,18,0,13
221301124767.0,12500.0097,55.4537022177878,1.0,0,1,1,0,14.56,BUY,0,8,0,11
221302362805.0,80372.1782753994,61.559637,0.0,1,0,1,1,6.48,BUY,0,529,1,10
221301691119.0,12500.0033,99.056004,0.0,0,0,0,0,1.2,BUY,0,2,0,13
221301681313.0,12500.007,85.06107300000001,1.0,0,1,0,0,2.4299999999999997,BUY,0,8,0,12
221301654106.0,32500.0002,85.306155,1.0,0,1,1,1,5.5600000000000005,BUY,0,2,0,7
221301427298.0,80372.18147539941,66.392406,1.0,0,0,1,0,28.56,BUY,0,106,1,15
221301178014.0,5000.0073,75.144877,0.0,0,1,0,1,2.84,BUY,0,1,0,9
221300961568.0,80372.18507539941,55.4526022177878,0.0,0,0,1,0,7.2,BUY,0,2,0,8
221301183934.0,80372.1784753994,65.056073,0.0,0,1,1,0,0.20000000000000018,BUY,0,524,1,13
221301073829.0,125000.0055,65.897355,1.0,0,1,1,1,43.349999999999994,BUY,0,31,0,15
221300702314.0,22500.0021,62.30737,0.0,0,0,0,0,0.94,BUY,0,8,0,7
221302187518.0,80372.1818753994,55.4494022177878,0.0,0,0,0,0,12.96,BUY,0,5,0,17
221301834532.0,57500.0095,80.316139,0.0,0,1,1,1,4.24,BUY,0,7,0,8
221301758078.0,87500.0011,54.558253,1.0,0,1,1,1,15.84,BUY,0,7,0,18
221301486775.0,42500.0038,68.562322,0.0,0,1,1,0,4.2,BUY,0,6,0,16
221302159256.0,5000.004,65.81098200000001,0.0,0,1,0,0,2.67,BUY,0,1,0,18
221302099823.0,52500.0052,80.478848,1.0,0,1,0,1,3.2,BUY,0,9,0,7
221301575349.0,80372.17897539941,55.446502217787796,0.0,0,0,0,0,9.3,BUY,0,2,0,9
221301309628.0,125000.0059,68.479548,0.0,0,1,1,1,17.28,BUY,0,26,0,17
221301515703.0,32500.0066,56.899139,1.0,0,1,0,0,7.28,BUY,0,437,1,11
221301153133.0,42500.0066,71.144177,0.0,0,1,1,0,0.32999999999999996,BUY,0,9,0,17
221300951754.0,5000.0043,56.896839,1.0,0,1,0,0,2.66,BUY,0,8,0,13
221301216544.0,87500.0098,55.453802217787796,1.0,0,1,1,0,60.660000000000004,BUY,0,4,0,14
221300907592.0,87500.0056,51.058304,1.0,1,0,1,0,18.18,BUY,0,43,0,13
221302050743.0,37500.0017,78.89287,0.0,0,1,1,0,0.020000000000000018,BUY,0,3,0,10
221301875895.0,80372.1833753994,62.394306,0.0,0,1,1,0,16.08,BUY,0,30,0,13
221301560272.0,87500.009,61.314955,0.0,0,1,1,0,22.96,BUY,0,19,0,14
221301230168.0,37500.0086,92.397375,0.0,0,1,1,0,2.71,BUY,0,2,0,15
221301186987.0,37500.0011,80.970299,0.0,0,1,1,1,2.0300000000000002,BUY,0,9,0,19
221301026742.0,57500.0091,38.481379,1.0,0,1,1,1,27.36,BUY,0,37,0,9
221300812517.0,125000.004,55.223713,0.0,0,1,1,0,14.28,BUY,0,5,0,15
221301103307.0,12500.0064,97.060473,0.0,0,1,0,0,1.5,BUY,0,1,0,16
221300938130.0,87500.0029,75.307486,1.0,0,1,1,0,20.6,BUY,0,42,0,9
221302120469.0,27500.0085,75.48009499999999,1.0,0,1,1,0,9.18,BUY,0,1,0,10
221301288141.0,80372.17657539941,55.4441022177878,0.0,0,0,1,0,20.16,BUY,0,2,0,11
221301461442.0,22500.0065,67.896986,1.0,0,1,0,0,10.04,BUY,0,8,0,6
221300992896.0,87500.0073,65.228381,1.0,0,1,1,0,46.95,BUY,0,29,0,14
221301118561.0,47500.0002,80.96939900000001,0.0,0,1,0,1,3.22,BUY,0,8,0,15
221302254988.0,87500.0078,93.061873,1.0,0,1,1,0,39.260000000000005,BUY,0,40,0,8
221302314617.0,32500.004,64.31063900000001,1.0,0,1,0,0,1.7599999999999998,BUY,0,8,0,8
221301886015.0,27500.0061,92.64675700000001,0.0,0,0,1,0,0.75,BUY,0,4,0,16
221302069823.0,80372.17867539941,55.4462022177878,0.0,0,0,1,0,2.0,BUY,0,8,0,14
221301745909.0,80372.1770753994,55.444602217787796,0.0,0,0,1,0,9.3,BUY,0,8,0,13
221301726634.0,57500.0074,59.977284,0.0,0,1,1,1,19.44,BUY,0,38,0,18
221301441077.0,17500.0097,76.73523,0.0,0,0,1,1,3.25,BUY,0,9,0,10
221301223299.0,5000.0072,73.814182,0.0,1,0,1,0,2.63,BUY,0,9,0,15
221301308670.0,37500.0047,55.142277,1.0,0,1,1,0,29.96,BUY,0,19,0,14
221302318989.0,27500.0064,55.4504022177878,1.0,0,1,1,1,37.84,BUY,0,30,0,6
221302156700.0,27500.0025,87.222213,1.0,0,0,1,0,2.68,BUY,0,5,0,17
221302308296.0,37500.0056,55.4496022177878,1.0,0,0,1,0,33.739999999999995,BUY,0,33,0,9
221301630067.0,32500.0083,71.228013,0.0,0,1,0,0,2.56,BUY,0,6,0,14
221301627269.0,27500.002,39.139577,0.0,0,0,1,1,3.81,BUY,0,7,0,12
221301441351.0,22500.0062,67.225913,0.0,0,1,0,0,3.06,BUY,0,7,0,8
221301597564.0,62500.006,64.060757,1.0,0,1,1,0,26.009999999999998,BUY,0,538,1,7
221301371073.0,125000.0094,63.815013,0.0,0,1,1,0,2.0300000000000002,BUY,0,2,0,19
221301029136.0,125000.0039,48.973099000000005,1.0,0,1,1,0,34.92,BUY,0,41,0,10
221300979819.0,52500.0006,54.388006,1.0,0,1,1,1,18.2,BUY,0,16,0,9
221302169053.0,42500.0035,69.56133700000001,1.0,0,1,1,0,1.9799999999999995,BUY,0,7,0,13
221302067788.0,125000.0069,54.227297,1.0,0,0,1,0,62.1,BUY,0,28,0,18
221301746811.0,42500.007,93.06107300000001,0.0,0,1,0,1,1.9300000000000002,BUY,0,3,0,15
221301192092.0,27500.0048,88.14443,0.0,0,1,1,1,2.15,BUY,0,4,0,6
221301592557.0,32500.0074,45.395489999999995,0.0,0,0,0,0,13.75,BUY,0,9,0,9
221301306934.0,37500.0087,89.14764600000001,0.0,0,1,1,0,1.47,BUY,0,2,0,17
221301113299.0,47500.001,98.89217000000001,1.0,0,0,1,1,0.3999999999999999,BUY,0,9,0,7
221300990042.0,5000.0028,95.726277,0.0,0,0,0,0,0.27,BUY,0,9,0,17
